tweet,user,location,date
@cta the fact that there’s been 1 train in over 10mins during prime time rush hour is so annoying. And when a train… https://t.co/R9Jzx3YGhz,ashymichi,"Chicago, IL",2019-10-30 23:17:52
@sweetal__ @cta Whoever it was they got arrested at Division,atargatis__,"Chicago, IL",2019-10-30 23:17:46
@cta the northbound platforms at #MerchandiseMart and Grand on the Red Line are JAM PACKED. What the hell?,MichaelAMorrone,Philadelphia via Chicago,2019-10-30 23:17:40
"@JesPup @cta Where are you? I’m sitting on a Ohare blue line train at Monroe. We still have power, though.",jonahshai,"Chicago, IL",2019-10-30 23:17:29
RT @ArrowZeppelin: @cta Eat shit,chug_soylent,,2019-10-30 23:17:26
@cta Eat shit,ArrowZeppelin,"Illinois, USA",2019-10-30 23:17:21
@cta me at the Grand red line stop. Again. https://t.co/GDS3jdGRIo,Vic_Bird,Chicago,2019-10-30 23:17:12
"@cta Actually no, I'm on a train that isn't moving and they just cut power",surfcombat,Chicago,2019-10-30 23:17:10
The Blue Line on @cta is awesome.  20 minutes at Clark/Lake for a sick customer and another delay one stop later fo… https://t.co/RnueNv9Ltl,b_rockit,"Chicago, IL",2019-10-30 23:17:09
@neilworms @cta Just passed division someone was getting arrested and now the train lost power,atargatis__,"Chicago, IL",2019-10-30 23:16:42
@cta Can we get an actual fuckin update on the train? We are stopped underground without power.,catcattychat,,2019-10-30 23:16:38
@cta You owe every rider on the blue line tonight some sort of refund. This has been a terrible experience,thebryanmyers,Chicago,2019-10-30 23:16:36
@cta Oh really? Because there’s no power on this train. Should have gotten off at Division.,aduzik,"Chicago, Illinoise",2019-10-30 23:16:35
@cta So why is power being cut to all the trains?,lydia_brunch_,"Chicago, IL",2019-10-30 23:16:27
"@cta once again, the red line timing is garbage. You need to send empty trains. Platforms are filled to the brim. I… https://t.co/W69B9x1BiJ",FrankieSolomon,"Chicago, IL",2019-10-30 23:16:26
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customerat Div…,misinklair,"Chicago, IL",2019-10-30 23:16:19
Literally been waiting over a half hour just to board the train @cta,ShelbyinWriting,"Iowa City, Iowa",2019-10-30 23:16:18
"RT @elliotrudmann: @cta Remove &amp; resume, you can do this.",transit_tweets,,2019-10-30 23:16:07
"@cta We’re stuck on the train, no power. Conductor says we’ll stand for an hour??",LocalMusicMike,,2019-10-30 23:16:02
@atargatis__ @cta Are you at division? Why does this always take still long,neilworms,"Chicago, Illinois",2019-10-30 23:15:54
It’s a bad day to be pregnant and riding the @cta blue line. 3 delays and now stuck on train without power. If you… https://t.co/CH0h2neSmt,missverasays,"chicago,il // oakland,ca",2019-10-30 23:15:32
"Crazy #BlueLine delays, power cut. Not sure what’s going on but avoid it if you can! ⁦@cta⁩ https://t.co/gCdGXzd7V1",JesPup,"Chicago, IL",2019-10-30 23:15:30
RT @Devil_Bug: @cta Someone's on the tracks at Division. They cut power on the lines.,misinklair,"Chicago, IL",2019-10-30 23:15:17
Now 5th train. Seriously the worst congestion I've ever seen. PLEASE USE MORE FREQUENT TRAINS @cta,ShelbyinWriting,"Iowa City, Iowa",2019-10-30 23:15:17
@cta Were above ground headed toward damen power went out on train,HTropicsUSA,Detroit,2019-10-30 23:14:56
@cta Someone's on the tracks at Division. They cut power on the lines.,Devil_Bug,,2019-10-30 23:14:50
@cta Went from running express to California to them cutting the power.....,Emonte4eric,,2019-10-30 23:14:32
@cta what the hell are you doing on the blue line right now?,NorseThunder,"ÜT: 41.950828,-87.725848",2019-10-30 23:14:15
@JurassicBrian @cta We hit the #BlueLine Trifecta tonight.,ChiSportsFan78,,2019-10-30 23:14:14
My @cta blue line train just went dark. This shit is straight out of a horror movie.,socallmekatie11,Chicago,2019-10-30 23:14:08
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore service. Mo…,transit_tweets,,2019-10-30 23:14:00
On the @cta blue line stuck underground with no lights,surfcombat,Chicago,2019-10-30 23:13:56
"@cta Door problem, sick customer, or someone getting arrested? You and the conductors are all saying different things.",JurassicBrian,"Chicago, IL",2019-10-30 23:12:55
@cta I thought it was a sick customer?,princessdeaner,,2019-10-30 23:12:43
@cta I couldn't imagine being claustrophobic and relying on CTA.,Emonte4eric,,2019-10-30 23:11:56
@cta That was not a sick customer lmao that was a crackhead,atargatis__,"Chicago, IL",2019-10-30 23:11:53
RT @piotroosh: @cta ....get them off the train and keep it moving?,transit_tweets,,2019-10-30 23:11:48
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem at Div…,CuomoCorruption,,2019-10-30 23:11:44
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem at Div…,JasonBXNY0619,Bronx NY & Brooklyn NY,2019-10-30 23:11:24
@cta Broooo why is someone screaming like crazy? Inquiring minds want to know the nature of this “medical event”???? https://t.co/z4S8TrcX2D,sweetal__,Under these bitches skin,2019-10-30 23:10:35
Just two more days and I never have to get on the @cta ever again,atargatis__,"Chicago, IL",2019-10-30 23:10:32
I’ve never seen a line have so many delays every single day during rush hour. @cta #blueline,FroBatim,"Chicago, IL",2019-10-30 23:10:22
Been waiting for a train for more than an hour. Every single one that comes through is packed. “There’s an immediat… https://t.co/BxZT9axcPm,yourlocalcatdad,"Chicago, IL",2019-10-30 23:10:05
@cta Just another day stuck on the blue line,colinar08365297,,2019-10-30 23:09:32
"@SpikeGuy6969 @cta Interesting, I’ve usually seen them call the jumpers, “unauthorized person(s) on the tracks”.",elliotrudmann,Chicago,2019-10-30 23:09:19
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore service. Mo…,HTropicsUSA,Detroit,2019-10-30 23:09:10
@cta Some of us have flights to catch. At least let us off!,LocalMusicMike,,2019-10-30 23:08:40
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore servi…,transit_tweets,,2019-10-30 23:07:50
@cta so no purple lines north from belmont????,demschr,,2019-10-30 23:07:37
Delays on the #Rails. @cta #BlueLine trains are stopped at #Division headed toward @fly2ohare due to a sick custome… https://t.co/6frYX9dlDa,WBBM780Traffic,"Chicago, IL",2019-10-30 23:06:46
@cta I’ve been on this train for over 20 minutes with no update.,aduzik,"Chicago, Illinoise",2019-10-30 23:06:24
"@cta Remove &amp; resume, you can do this.",elliotrudmann,Chicago,2019-10-30 23:06:01
@cta Or at least open the doors so I can take an Uber,HotmessintheChi,Chicago,2019-10-30 23:05:32
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore service. Mo…,CTABlueLn,"Chicago, IL",2019-10-30 23:04:06
@cta Any updates @cta the conductor can't be heard on the muffled intercom,Emonte4eric,,2019-10-30 23:03:48
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore servi…,6thFloorBrewing,"Chicago, IL",2019-10-30 23:02:08
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem…,6thFloorBrewing,"Chicago, IL",2019-10-30 23:02:06
I waited 40 minutes for a @CTA purple line &amp; all I got was a condescending tweet full of a lie! #BadService… https://t.co/ZIe3XfyABY,THATMOMx4,,2019-10-30 23:02:06
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Damen due to a door problem. Crews working to restore service.,6thFloorBrewing,"Chicago, IL",2019-10-30 23:02:04
@cta ....get them off the train and keep it moving?,piotroosh,,2019-10-30 23:01:42
"@cta It’s weird how a fire, big enough to cause a “major disruption” at rush hour isn’t on say- the news?",THATMOMx4,,2019-10-30 23:00:26
Fellow @cta passengers- have the @CTA delays become more reliable than their service?  Has it cost you money in day… https://t.co/JygwDMOZGs,THATMOMx4,,2019-10-30 22:59:32
@cta @cta we were told at Wilson we could take the red line to Argyle where there would be a shuttle bus to Howard.… https://t.co/9ShVaBit5p,matmounce,,2019-10-30 22:59:01
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Division due to a sick customer. Crews working to restore servi…,TotalTrafficCHI,"Chicago, IL",2019-10-30 22:58:11
@cta I’m dead serious. I’m willing to bet there could be a class action against you based on delays from this past quarter ALONE.,THATMOMx4,,2019-10-30 22:57:37
"@cta cta is laughable 3 world transit. Never on time, always slow, always packed. Whoever runs this embarrassment s… https://t.co/SBsKRomb8o",JonathanO312,,2019-10-30 22:57:14
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier door problem…,transit_tweets,,2019-10-30 22:57:11
@cta This was handled poorly after announcing north bound trains had been stopped. Station workers gave bad info to… https://t.co/wT7uzOXDZr,matmounce,,2019-10-30 22:56:36
@cta That’s a bald faced lie. I take it DAILY. I will happily DM you my Ventra info for my refund. Also- no one but… https://t.co/NcGht4DZkm,THATMOMx4,,2019-10-30 22:56:36
Hi @cta this isn’t a complaint! The conductor for red line #933 (he also runs 903 in the morning) deserves a RAISE.… https://t.co/KQPuI5cxCL,a_caitastrophe,"Chicago, IL",2019-10-30 22:56:29
"well okay, so all the @cta trains are fucked up right now",MeliClay,"Chicago, IL",2019-10-30 22:55:57
@cta late for my class because of this redline fiasco! We’re packed like sardines in here!!! Who dropped the ball here?!?!,teenage_caillou,,2019-10-30 22:55:47
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Damen due to a door problem. Crews working to restore service.,transit_tweets,,2019-10-30 22:54:56
@feentweets @cta Because they turned all power off on all tracks running north.,matmounce,,2019-10-30 22:52:52
maybe you could also send out buses to accommodate rush hour like is expected @cta https://t.co/vmGxWMNNlM,BeccaRebecca21,"Chicago, IL",2019-10-30 22:51:50
@cta This was a big mess last night with your station workers giving bad information on shuttle buses or other opti… https://t.co/oLluzEjIGx,matmounce,,2019-10-30 22:51:05
The wait for an @CTA purple line will be FORTY MINUTES. Zero restitution will be made to commuters. No one but the… https://t.co/WJyvwT9pnt,THATMOMx4,,2019-10-30 22:50:18
The @cta turned the heaters on 2 days early for us ♥️🥰 https://t.co/St1n4uMyFI,erincconn,"Chicago, IL via King City, OR",2019-10-30 22:49:40
RT @cta: [Significant Delays] Pink Line trains are running w/residual delays and congestion following an earlier unauthorized person on the…,transit_tweets,,2019-10-30 22:48:36
@cta Update on this?  Any in the loop area?,RyanByr38244711,,2019-10-30 22:46:38
@MaddieKilgannon @cta You know you’re not in Boston anymore-:),jerrymberger,"Boston, MA",2019-10-30 22:46:37
RT @cta: [Significant Delays] Pink Line trains are standing near Kostner due to an unauthorized person on the tracks. Crews working to rest…,transit_tweets,,2019-10-30 22:46:10
I don’t know who needs to hear this but if you’re waiting for the @cta Red Line and the train is full... wait for the next train,TylerEmde,"Chicago, IL",2019-10-30 22:44:43
@cta How do you explain NB trains at Division sitting?  Every day it’s another drama.,William09162953,,2019-10-30 22:44:22
@cta this is the 20th time this month my commute has been delayed. I CAN’T ALLOW YOU ANY MORE EXTRA TIME.  Y’all ne… https://t.co/1jE7v6U6ka,THATMOMx4,,2019-10-30 22:43:47
@cta what's going on with the blue line? Stuck @ Damen for 5 minutes already,TheLitoProject,"Chicago, IL",2019-10-30 22:43:24
The train conductor on this @cta red line north (No. 903) is so cheery and witty. Just a guy who genuinely enjoys h… https://t.co/VMfZQA9ImM,staciabarbosa,"Chicago, IL",2019-10-30 22:41:28
RT @cta: [Significant Delays] Pink Line trains are running w/residual delays and congestion following an earlier unauthorized person on the…,TotalTrafficCHI,"Chicago, IL",2019-10-30 22:38:50
"SHOCKER!  The @cta purple line is delayed. Again. This time they’re claiming fire activity at Howard, but they’re a… https://t.co/G83fBswlUw",THATMOMx4,,2019-10-30 22:38:48
RT @cta: [Significant Delays] Pink Line trains are running w/residual delays and congestion following an earlier unauthorized person on the…,MikePTraffic,"Chicago, IL",2019-10-30 22:38:47
"@cta Sure. But the abysmal communication, (and it's so reliably bad...), is an unforced error. (And while I have yo… https://t.co/pSX6Do6f94",DublinSoil,Chicago,2019-10-30 22:38:39
Get your shit together @cta,94_MRD,"Chicago, IL",2019-10-30 22:38:26
Every day the service is like this. Pace your damn buses. The 22 is almost as bad as the 36 these days. @cta… https://t.co/MRYwBnVMb6,Dennis60660,"Chicago, IL",2019-10-30 22:36:44
Shoutout to the @cta driver who saw me sprinting to catch the bus in the rain and pulled aside for a second to let me on. Made my day.,MaddieKilgannon,"Chicago, IL",2019-10-30 22:36:44
"RT @kayfabekaz: Blue line is fucked, attn fellow blue liners. Nothing on @cta twitter but Washington platform is packed",allweeksend,Chicago,2019-10-30 22:33:03
.@cta what a shitshow on red and purple two days in a row. Up your game.,DublinSoil,Chicago,2019-10-30 22:31:07
@KanersEnforcer @OnTheMetra I had a @CTA bus driver blow past my stop today that requested a stop at. He just looked at me and kept driving.,RMB31293,,2019-10-30 22:30:38
@VaRailXpress Hey @PATHTrain and @cta - are there ever any leaves near your tracks ?,FTY4evah,,2019-10-30 22:25:18
"Blue line is fucked, attn fellow blue liners. Nothing on @cta twitter but Washington platform is packed",kayfabekaz,"Chicago, IL",2019-10-30 22:25:11
RT @cta: [Major Delays] Linden-bound Purple Line trains are running w/residual delays and congestion following earlier fire department acti…,transit_tweets,,2019-10-30 22:21:10
RT @cta: [Significant Delays] Red Line trains are running w/residual delays and congestion following earlier fire department activity  near…,JucheMane,Chicago,2019-10-30 22:19:35
@cta Bullshit,IMPCPROBUSAUG,"Rome, or something like that ",2019-10-30 22:14:01
RT @cta: [Significant Delays] Red Line trains are running w/residual delays and congestion following earlier fire department activity  near…,transit_tweets,,2019-10-30 22:12:58
@ChicagoOEMC @StreetsandSan @CHI311 are ready for this winter plan ❄️ also @cta #Trains,chicagosDNAInfo,"Chicago, IL",2019-10-30 22:11:35
@cta need they ass beat,FollowShellz,On That Next Shit ,2019-10-30 22:11:34
